image_id,Child,Smile,Female,Male,PeopleNumber,Text,close_up,Indoors,Outdoors,dominantColor,Page Name,User Name,Facebook Id,Page Category,LOGO,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Contrast,ANGRY,CALM,CONFUSED,DISGUSTED,FEAR,HAPPY,SAD,SURPRISED
1.02E+16,1,1,0,1,1,1,0,0,0,brown,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,150965,150657,2021-02-18 16:10:05 EST,18-02-21 0:00,16:10:05,Photo,301,231,9,15,20,1,0,1,0,24,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158935493978798,"Even though #RandomActsofKindnessWeek is almost over, that doesn't mean acts to #LoveYourNeighbor have to stop at the end of the week. Here is something we can do every day, leave positive comments on a blog or social post. Read an incredible article? Get inspired by an acquaintance's social post? The internet is so full of negativity, be the person who creates a change in that and give them some love! #RandomActsofKindness #FeedtheChildren",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158935493978798/?type=3,,,Timeline Photos,,,,,1.51,HIGH,0,0,0,0,0,1,0,0
1.02E+16,1,1,0,1,1,0,0,0,0,grey,Children International,children,70795936969,CHARITY_ORGANIZATION,1,US,"Our vision: We aim to create a world without poverty where every child, family and community is connected, productive & thriving. ",03-03-09 15:01,141868,144130,2021-04-16 12:30:25 EDT,16-04-21 0:00,12:30:25,Photo,163,108,2,17,28,0,0,0,0,8,,-,0,0,0,,https://www.facebook.com/70795936969/posts/10158935555641970,Josue in Guatemala has a reminder for you today: It's finally Friday! Who else is happy to be swinging into the weekend? ✋,https://www.facebook.com/children/photos/a.117949476969/10158935555641970/?type=3,,,Timeline Photos,,,,,-1.34,HIGH,0,0,0,0,0,1,0,0
1.02E+16,0,1,1,0,1,1,0,0,0,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11312295,27654551,2020-12-15 11:45:17 EST,15-12-20 0:00,11:45:17,Photo,3842,3341,141,175,132,3,2,0,3,45,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158936922844002,An important question. Ask a friend today.⁣ Mental health is part of life for ALL of us. We cannot let shame and discrimination continue to stand in the way of young people seeking the help they need to protect their wellbeing. ⁣,https://www.facebook.com/unicef/photos/a.10150563250124002/10158936922559002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158936922559002%2F%3Ftype%3D3,"HOW ARE HW YOU, REALLY?",Photos from UNICEF's post,,,,,-3.18,HIGH,0,0,0,0,0,0,0,0
1.02E+16,0,1,0,1,1,0,0,0,0,grey,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888615,867538,2021-02-05 10:27:12 EST,05-02-21 0:00,10:27:12,Photo,451,256,24,16,111,0,0,0,0,44,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158937170042556,"As a pre-teen with a serious gastrointestinal disorder, Madison is no stranger to medical procedures. But with her beloved toy goat, Patrick by her side, she's fearless! With help from Make-A-Wish South Carolina, her wish to have her own, real-life goats came 1! Now, Madison has something joyful to look forward to every day! 🐐",https://www.facebook.com/makeawish/photos/a.133628782555/10158937169662556/?type=3,,,Photos from Make-A-Wish America's post,,,,,1.42,HIGH,0,1,0,0,0,0,0,0
1.02E+16,1,1,1,0,1,1,0,0,0,grey,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,151049,150748,2021-02-19 17:46:01 EST,19-02-21 0:00,17:46:01,Photo,228,169,9,15,21,1,0,1,0,12,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158937924023798,"Most of us would do anything for our friends and neighbors who are struggling to make ends meet, because we don’t want any child to feel the pain of hunger. #LoveYourNeighbor this #RandomActsofKindnessWeek by providing hungry kids with food, essentials and school supplies for more successful days and brighter futures. 🤗 Donate Now: https://bit.ly/3rwFDeR:=:https://secure.feedthechildren.org/site/Donation2?2100.donation=form1&df_id=2100&s_src=facebook&s_subsrc=randomactsofkindness&utm_campaign=random-acts-of-kindness&utm_source=facebook&utm_medium=social #FeedtheChildren #ZeroHunger",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158937924023798/?type=3,,,Timeline Photos,,,,,1.15,HIGH,0,0,0,0,0,1,0,0
1.02E+16,0,1,1,0,1,0,0,0,0,cyan,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11327999,27670948,2020-12-16 09:01:37 EST,16-12-20 0:00,9:01:37,Photo,6501,5788,237,196,208,7,8,3,1,53,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158938696379002,"“It is critical to monitor mental health just like physical health. It’s not just about wearing a mask, it’s about taking good care and working on it every day.”⁣⁣⁣ Yana is a 22-year-old HIV activist from Ukraine, founder and Chair of Board of Teenergizer, a youth-led organization. “Sometimes it is enough to talk about painful things to people close to us, but this is not always the case, and not everyone has such an opportunity.”⁣⁣⁣ Mental health affects how we think, feel and act. But it’s still stigmatized and support is underfunded in almost every country.⁣⁣⁣ To give children and young people the care they need and deserve, governments must increase investment in mental health services.⁣⁣⁣",https://www.facebook.com/unicef/photos/a.10150563250124002/10158938696379002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158938696379002%2F%3Ftype%3D3,,Timeline Photos,,,,,-1.88,HIGH,0,1,0,0,0,0,0,0
1.02E+16,1,1,0,1,1,0,0,0,0,blue,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11327999,27670948,2020-12-16 14:05:03 EST,16-12-20 0:00,14:05:03,Photo,8688,7839,156,302,286,11,7,4,4,79,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158939194649002,"12-year-old Touch Pavchhay wants to design a mobile app that makes education fun and easy for every child. For many children whose schools are closed due to COVID-19, there is no such thing as remote learning. We urgently need to reimagine education to ensure every child is connected to the internet and has access to world-class digital learning solutions. Together, we can help children leapfrog to a brighter future.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158939194649002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158939194649002%2F%3Ftype%3D3,,Timeline Photos,,,,,-1.41,HIGH,0,0,0,0,0,1,0,0
1.02E+16,1,1,1,0,1,0,0,0,0,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11327999,27670948,2020-12-16 17:55:03 EST,16-12-20 0:00,17:55:03,Photo,12809,11209,280,349,735,3,4,24,5,200,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158939625454002,Ten-year-old Lyuba from Kazakhstan wants to be a doctor or a teacher when she grows up. The COVID-19 economic crisis threatens to hit children the hardest. Now is the time to invest in cash benefits for children like Lyuba. Every child has a right to chase their dreams.,https://www.facebook.com/unicef/photos/a.10150563250124002/10158939625454002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158939625454002%2F%3Ftype%3D3,,Timeline Photos,,,,,1.05,HIGH,0,1,0,0,0,0,0,0
1.02E+16,1,1,0,1,1,0,0,0,0,brown,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888616,867565,2021-02-06 08:54:01 EST,06-02-21 0:00,8:54:01,Photo,535,279,29,14,136,0,0,2,0,75,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158939666172556,"You can give hope and joy to a child like Jonny in your community today. Learn more and donate to help grant a life-changing wish at wish.org/donate:=:https://secure2.wish.org/site/SPageServer?pagename=donate_now&chid=100-000. 📸: Wish kid Jonny, from Make-A-Wish Greater Bay Area, who wished to have a puppy.",https://www.facebook.com/makeawish/photos/a.133628782555/10158939666172556/?type=3,,,Timeline Photos,,,,,1.66,HIGH,0,0,0,0,0,1,0,0
1.02E+16,1,1,1,1,2,1,0,0,0,brown,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,151150,150854,2021-02-20 16:37:01 EST,20-02-21 0:00,16:37:01,Photo,385,249,12,74,31,2,0,0,0,17,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158940185793798,"Have some old books lying around, gather dust? Donate them to your local library or book donation box. Libraries often need books to add to their circulation or to sell at Book Sales to raise money. #RandomActsofKindnessWeek #LoveYourNeighbor",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158940185793798/?type=3,,,Timeline Photos,,,,,1.93,HIGH,0,0,0,0,0,1,0,0
1.02E+16,1,1,1,1,2,0,0,0,0,grey,Children International,children,70795936969,CHARITY_ORGANIZATION,1,US,"Our vision: We aim to create a world without poverty where every child, family and community is connected, productive & thriving. ",03-03-09 15:01,141900,144169,2021-04-18 14:30:11 EDT,18-04-21 0:00,14:30:11,Photo,175,129,4,7,19,0,0,0,0,16,,-,0,0,0,,https://www.facebook.com/70795936969/posts/10158940442586970,"In Honduras, community centers remain closed, with the only exception being to distribute medications to children like Ashlyn & Anderson & their families. In addition to health services, your support helps us give relief to families. ✔️ Food security ✔️ Hygiene items ✔️ Safe housing ✔️ Restful sleep Learn more about how your support is helping children in Honduras & across our global communities: https://chldrn.org/2KfRPR2:=:https://www.children.org/see-the-impact/charity-programs/crisis/covid?utm_campaign=&utm_medium=social&utm_source=facebook.com&rs_id=196&attr=rkd_organic",https://www.facebook.com/children/photos/a.117949476969/10158940442586970/?type=3,,,Timeline Photos,,,,,-1.25,HIGH,0,1,0,0,0,0,0,0
1.02E+16,0,0,0,0,0,1,0,0,0,blue,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11525379,27919318,2020-12-17 11:45:04 EST,17-12-20 0:00,11:45:04,Photo,13119,10492,593,1607,274,8,23,16,16,90,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158941305804002,"Teachers should be among those given priority access to the COVID-19 vaccine to help ensure schools stay open. The consequences of extended missed or disrupted education are steep, especially for the most vulnerable children. The longer children remain out of school, the less likely they are to return.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158941305804002/?type=3,,Vaccinating teachers is a critical step towards putting children's education back on track. unicef@|foreverychild unicef for every child,Timeline Photos,,,,,1.07,HIGH,0,0,0,0,0,0,0,0
1.02E+16,0,1,0,1,1,0,0,0,0,grey,Save the Children US,savethechildren,8047221596,CHARITY_ORGANIZATION,1,US,Save the Children is an international humanitarian organization that has been protecting children around the world for more than 100 years. Sign up for our newsletter: http://ow.ly/zLnb30lBtl8,25-01-08 19:38,1888441,1938253,2021-01-16 11:01:21 EST,16-01-21 0:00,11:01:21,Photo,270,195,17,20,19,0,1,0,1,17,,-,0,0,0,,https://www.facebook.com/8047221596/posts/10158941685936597,"15-year-old Saada currently lives in Al Ribat displacement camp in Yemen. Before attending Save the Children's temporary learning space, she could not read or write but with your support, we’re providing education to almost 400 children in this camp.",https://www.facebook.com/savethechildren/photos/a.165838531596/10158941685816597/?type=3,,,Photos from Save the Children US's post,,,,,-1.3,HIGH,0,0,0,0,0,0,0,0
1.02E+16,0,1,1,0,2,0,0,0,0,grey,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,151224,150931,2021-02-21 11:22:01 EST,21-02-21 0:00,11:22:01,Photo,130,99,8,7,6,0,0,0,0,10,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158941935718798,"Feed the Children exists with one goal for 40 years: to end childhood hunger. Your compassion to #LoveYourNeighbor continues to help children and families struggling. And right now, your gift goes 8x farther to provide food and essentials. Donate now: https://bit.ly/394hMNl:=:https://secure.feedthechildren.org/site/Donation2?2081.donation=form1&df_id=2081&s_src=facebook&s_subsrc=love-your-neighbor&utm_campaign=love-your-neighbor&utm_source=facebook&utm_medium=social&utm_content=love-your-neighbor #DefeatHunger #FeedtheChildren",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158941935718798/?type=3,,happy FEED LOUE LOE YOUR NEIGHBOR,Timeline Photos,,,,,-1.53,HIGH,0,1,0,0,0,0,0,0
1.02E+16,0,1,1,0,2,0,0,0,0,cyan,Children International,children,70795936969,CHARITY_ORGANIZATION,1,US,"Our vision: We aim to create a world without poverty where every child, family and community is connected, productive & thriving. ",03-03-09 15:01,141932,144219,2021-04-19 17:25:06 EDT,19-04-21 0:00,17:25:06,Photo,380,264,2,35,67,0,0,1,0,11,,-,0,0,0,,https://www.facebook.com/70795936969/posts/10158942892931970,"""I feel proud of my mom... she has given me my studies, she has given me advice, she has taught me what is good and what is bad."" - Maria, 15, Guatemala Moms like Maria's are empowered by your support, enabling her hard-working mother to pay Maria's tuition & provide her with the necessary school supplies to be successful. #MultiplyGoodMondays",https://www.facebook.com/children/photos/a.117949476969/10158942892801970/?type=3,,,Photos from Children International's post,,,,,1.74,HIGH,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,1,2,0,0,0,0,grey,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888581,867569,2021-02-07 11:07:14 EST,07-02-21 0:00,11:07:14,Photo,599,404,25,12,123,1,0,0,0,34,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158942944767556,"Show of hands, who’s excited for the Super Bowl today? ✋ Like so many around the country, wish kids will be cheering their team to victory tonight. Here’s a look back at Super Bowl LIV in Miami last year when 19 wish kids had their wishes to attend the Super Bowl granted! 🏈🏆 NFL",https://www.facebook.com/makeawish/photos/a.133628782555/10158942944442556/?type=3,,,Photos from Make-A-Wish America's post,,,,,1.86,HIGH,0,1,0,0,0,1,1,0
1.02E+16,0,0,0,0,0,0,0,0,0,cyan,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11330079,27674847,2020-12-18 12:05:04 EST,18-12-20 0:00,12:05:04,Photo,20106,16730,977,1672,517,26,14,12,8,150,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158943952164002,"UNICEF is preparing to transport up to 850 tonnes of COVID-19 vaccines per month next year. We're determined to deliver these life-changing supplies quickly, safely and fairly to 92 countries throughout the world. It's a mammoth and historic undertaking. The scale of the task is daunting, and the stakes have never been higher, but we are ready to take this on.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158943952164002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158943952164002%2F%3Ftype%3D3,,Timeline Photos,,,,,1.64,HIGH,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,1,2,0,0,0,0,cyan,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11479378,27862123,2020-12-19 14:45:00 EST,19-12-20 0:00,14:45:00,Photo,37693,34051,758,1288,1115,50,36,35,25,335,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158944464079002,"Long before the world had ever heard of COVID-19, UNICEF had begun a plan to supply lower-income countries with 70,000 vaccine fridges by the end of 2021. These fridges have already been a critical link in the 'cold chain', helping to deliver polio vaccines to children at a safe and effective temperature. Soon, they will be more important than ever, empowering health workers to provide essential vaccines for COVID-19.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158944461929002/?type=3,,,Photos from UNICEF's post,,,,,3.08,HIGH,0,0,0,0,0,0,0,0
1.02E+16,0,0,0,0,0,1,0,0,0,purple,Children International,children,70795936969,CHARITY_ORGANIZATION,1,US,"Our vision: We aim to create a world without poverty where every child, family and community is connected, productive & thriving. ",03-03-09 15:01,141947,144246,2021-04-20 14:00:15 EDT,20-04-21 0:00,14:00:15,Photo,252,157,6,22,59,1,0,0,0,7,,-,0,0,0,,https://www.facebook.com/70795936969/posts/10158944658946970,"Today, we're celebrating $325K in donations from our new friends and supporters at ELONGATE, a new cryptocurrency community committed to transforming charitable giving. The gifts will immediately support thousands in our communities coping with the pandemic and provide 500+ youth around the world academic & vocational scholarships that give them a chance to break generations of poverty.",https://www.facebook.com/children/photos/a.117949476969/10158944658946970/?type=3,,"$325,000 raised by ELONGATE 500 youth going to college & vocational school Thank you! children international®",Timeline Photos,,,,,1.16,HIGH,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,0,1,0,0,0,0,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11330079,27674847,2020-12-18 17:55:05 EST,18-12-20 0:00,17:55:05,Photo,1268299,1103327,10890,10520,114767,2478,4544,6430,798,14545,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158944798869002,"When baby Adut was first brought to a UNICEF-supported nutrition centre by her family, she was severely malnourished and unable to walk on her own. With eight weeks of treatment, Adut became the smiling, healthy girl she was born to be. Thanks to your life-saving support, UNICEF and local partners have treated 170,000 children with severe acute malnutrition across South Sudan in 2021. As families grapple with conflict and COVID-19 - we're scaling up nutrition services to reach even more children next year.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158944798209002/?type=3,,,Photos from UNICEF's post,,,,,103.7,HIGH,0,1,0,0,0,0,0,0
1.02E+16,0,0,0,0,0,0,0,0,0,red,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888457,867479,2021-02-08 10:29:02 EST,08-02-21 0:00,10:29:02,Photo,178,122,5,21,27,0,0,0,0,3,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158945250667556,"Got a sweet tooth and want to help grant transformational wishes? Now when you purchase the Make-A-Wish Teenie Pop at IT'SUGAR stores or online at a.wish.org/TeeniePop:=:https://itsugar.com/make-a-wish-teenie-pop.html, twenty cents from each purchase will go directly to Make-A-Wish. 🍭",https://www.facebook.com/makeawish/photos/a.133628782555/10158945250667556/?type=3,,,Timeline Photos,,,,,-1.81,LOW,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,0,1,0,0,0,0,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11333226,27679575,2020-12-19 09:00:47 EST,19-12-20 0:00,9:00:47,Photo,2747,2342,129,112,130,4,2,1,1,26,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158946583179002,"“Make yourself a priority, and show yourself the love you so easily give to others. You are always deserving of it, even when it doesn’t feel like it.” Kamogelo, 18, South Africa. ⁣⁣ ⁣⁣ From Voices of Youth - our channel for youth, by youth.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158946583179002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158946583179002%2F%3Ftype%3D3,,Timeline Photos,,,,,-4.45,HIGH,0,1,0,0,0,0,0,0
1.02E+16,1,1,1,0,2,1,0,0,0,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11333226,27679575,2020-12-19 11:45:03 EST,19-12-20 0:00,11:45:03,Photo,13185,11800,220,349,664,17,3,4,6,122,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158946933894002,"“My drawing shows a brother and sister who will finally go to school! They both want to study and learn new things.” 15-year-old Asemai from Kyrgyzstan is looking forward to going back to class. During the COVID-19 pandemic, governments must prioritize the reopening of schools and do their best to make them as safe as possible. The benefits of keeping schools open far outweigh the costs of closing them. From Voices of Youth - our channel for youth, by youth.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158946933894002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158946933894002%2F%3Ftype%3D3,,Timeline Photos,,,,,1.08,HIGH,0,0,0,0,0,0,0,0
1.02E+16,0,0,0,0,0,0,0,0,0,blue,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888331,867377,2021-02-09 08:05:02 EST,09-02-21 0:00,8:05:02,Photo,157,104,4,12,26,0,0,0,0,11,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158947164447556,"Aw, gee–we're head over EARs with this exciting news!!! Disney's three product offerings benefiting Make-A-Wish, launched in honor of 40 years of granting wishes together, have unlocked a donation of nearly $940,000 so far! Thanks to this amazing support, more life-changing #DisneyWishes can be granted for children with critical illness across the globe - that sure is swell! Thank you, Disney, for your ongoing support! 🌟 Learn more about how Disney and Make-A-Wish are celebrating 40 years together and how you can take part at wish.org/disney:=:https://wish.org/disney.",https://www.facebook.com/makeawish/photos/a.133628782555/10158947164447556/?type=3,,,Timeline Photos,,,,,-2.05,HIGH,0,0,0,0,0,0,0,0
1.02E+16,0,0,0,0,0,0,0,0,1,grey,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,151368,151080,2021-02-23 16:56:01 EST,23-02-21 0:00,16:56:01,Photo,151,111,6,13,5,2,0,3,0,11,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158947196728798,"Over 14 million people have been affected by the Arctic weather blast that left pipes broken and put water-treatment plants offline in the Midwest and South last week. We are working with our corporate and community partners to provide 7+ truckloads of safe drinking water and shelf-stable food to families in the Oklahoma, Texas and Tennessee areas struggling in the wake of the winter weather disaster. #DisasterRelief #WinterWeather",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158947196728798/?type=3,,,Timeline Photos,,,,,-1.32,HIGH,0,0,0,0,0,0,0,0
1.02E+16,0,0,0,0,0,1,0,0,0,grey,Save the Children US,savethechildren,8047221596,CHARITY_ORGANIZATION,1,US,Save the Children is an international humanitarian organization that has been protecting children around the world for more than 100 years. Sign up for our newsletter: http://ow.ly/zLnb30lBtl8,25-01-08 19:38,1888461,1938911,2021-01-18 07:01:34 EST,18-01-21 0:00,7:01:34,Photo,428,302,11,41,56,1,1,0,0,16,,-,0,0,0,,https://www.facebook.com/8047221596/posts/10158948396006597,"Today we honor Dr. Martin Luther King Jr.’s legacy and celebrate his efforts to demand the best of humanity, stand up for the rights of marginalized communities, and fight for a more just world for our children. #MLKDay",https://www.facebook.com/savethechildren/photos/a.165838531596/10158948396006597/?type=3,,WE CAN NEVER BE SATISFIED AS LONG AS OUR CHILDREN ARE STRIPPED OF THEIR SELF-HOOD AND ROBBED OF THEIR DIGNITY. -Rev. Dr. Martin Luther King Jr. Save the S Children,Timeline Photos,,,,,1.22,HIGH,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,1,2,0,0,0,0,green,Children International,children,70795936969,CHARITY_ORGANIZATION,1,US,"Our vision: We aim to create a world without poverty where every child, family and community is connected, productive & thriving. ",03-03-09 15:01,141999,144326,2021-04-22 11:10:07 EDT,22-04-21 0:00,11:10:07,Photo,123,95,2,9,14,0,0,0,0,3,,-,0,0,0,,https://www.facebook.com/70795936969/posts/10158948579596970,Jansen and future generations of children around the world deserve a cleaner & greener planet.🌱🌎 How will you make an impact? #EarthDay,https://www.facebook.com/children/photos/a.117949476969/10158948579596970/?type=3,,,Timeline Photos,,,,,-1.77,HIGH,0,0,0,0,0,1,0,0
1.02E+16,0,0,0,0,0,1,0,0,0,purple,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11349833,27696774,2020-12-20 09:00:43 EST,20-12-20 0:00,9:00:43,Photo,17094,14469,253,915,1236,16,10,7,5,183,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158948951814002,"Taking care of your mental health and being kind to yourself is essential, especially during the COVID-19 pandemic.⁣ ⁣ What tips do you have for self-care? From Voices of Youth - our channel for youth, by youth.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158948951814002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158948951814002%2F%3Ftype%3D3,"to ""I don't need to learn a new language or I don't need gain a new skill during quarantine. It's OKAY to take things slow and get away from the pressure."" Defne, I5, Turkey",Timeline Photos,,,,,1.4,LOW,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,0,1,0,0,0,0,pink,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,151432,151147,2021-02-24 16:05:04 EST,24-02-21 0:00,16:05:04,Photo,55,33,5,11,4,0,0,0,0,2,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158949489483798,"""To me loving my neighbor means to help them when I see they need help. I think people can show love to their neighbor by giving them things they need like clothes, warm coats, and food. People who are hungry might feel lonely and like nobody cares about them. We can show God’s love by giving them food and being friendly to them."" - Jonathan How do you #LoveYourNeighbor? Share in the comments! You can also share love by making a gift that goes 8x farther to provide food and other daily essentials. Donate now: https://bit.ly/394hMNl:=:https://secure.feedthechildren.org/site/Donation2?2081.donation=form1&df_id=2081&s_src=facebook&s_subsrc=love-your-neighbor&utm_campaign=love-your-neighbor&utm_source=facebook&utm_medium=social&utm_content=love-your-neighbor #DefeatHunger #ZeroHunger",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158949489483798/?type=3,,,Timeline Photos,,,,,-3.62,HIGH,0,0,0,0,0,1,0,0
1.02E+16,0,1,1,0,2,0,0,0,0,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11349833,27696774,2020-12-20 17:55:05 EST,20-12-20 0:00,17:55:05,Photo,28741,24424,524,1351,2041,74,8,8,4,307,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158950026219002,"When Afghanistan’s first case of COVID-19 was reported in Herat, 17-year-old Somaya and her girls’ robotics team developed a low-cost ventilator to treat coronavirus patients. They call themselves the Afghan Dreamers, and they're taking charge.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158950025984002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Funicef%2Fphotos%2Fa.10150563250124002%2F10158950025984002%2F%3Ftype%3D3,,Photos from UNICEF's post,,,,,2.35,HIGH,0,0,0,0,0,1,0,0
