image_id,Child,Smile,Emotions,Female,Male,PeopleNumber
4629116300449774.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4638237536204317.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,2
4641219742572763.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4647421101952627.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4665138436847560.jpg,TRUE,TRUE,[],FALSE,TRUE,1
4666324563441484.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4668035196557884.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4671473812880689.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4681190485242355.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
4693456104061663.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
4703263456368391.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4706563436084263.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4710907825603954.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
471398888529584.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4727619380599465.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4729112187162721.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4732969490110324.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4734307486597321.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4737436789617724.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
4750185191676217.jpg,FALSE,TRUE,"['FEAR', 'CALM']",TRUE,TRUE,2
4753003394727730.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
4753413658018987.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4755179411222665.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4762061090488627.jpg,FALSE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
4765181740176562.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4773984325962970.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
4779885425372860.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4782825178412218.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4790195797721026.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4791328434228559.jpg,FALSE,TRUE,[],TRUE,FALSE,2
4796910183670384.jpg,FALSE,TRUE,['SAD'],TRUE,TRUE,2
4799677193393683.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4802625996432136.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4822629991098403.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4831076716920397.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
4834454996582569.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4837503516277717.jpg,FALSE,TRUE,['FEAR'],TRUE,TRUE,2
4852112744816794.jpg,TRUE,TRUE,"['FEAR', 'HAPPY', 'CALM']",TRUE,TRUE,2
4854746767886725.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
4857697890924946.jpg,FALSE,TRUE,"['FEAR', 'CALM']",TRUE,FALSE,2
4860742840620451.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4863695213658547.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4972579306149340.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
5025467604193843.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5032844760122794.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
5054118564662080.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5054127177994552.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5057627927644477.jpg,FALSE,TRUE,[],TRUE,FALSE,1
5090091671064769.jpg,FALSE,TRUE,[],TRUE,FALSE,1
5131585260248743.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
5155207401219862.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
5160233414050594.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5181108965296372.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
5185115524895716.jpg,FALSE,TRUE,[],TRUE,FALSE,1
5225933300813938.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5237567022983899.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5249935378413730.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,2
5255737567833511.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,1
5259430460797555.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
5260356884038246.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
5264160720324529.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
5283649135042354.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5288809964526271.png,TRUE,TRUE,['CALM'],TRUE,FALSE,1
5303873449686589.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
5315560061851261.png,FALSE,FALSE,[],FALSE,FALSE,0
5331378723602728.png,FALSE,TRUE,['CALM'],FALSE,TRUE,2
5331471336926800.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5347516285322305.png,FALSE,FALSE,[],FALSE,FALSE,0
5356923571048243.png,FALSE,FALSE,[],FALSE,FALSE,0
5366735216733745.png,FALSE,FALSE,[],FALSE,FALSE,0
5380822148658385.png,FALSE,FALSE,[],FALSE,FALSE,0
5390324601041473.png,FALSE,FALSE,[],FALSE,FALSE,0
5391132500960683.jpg,FALSE,FALSE,[],FALSE,FALSE,0
5399554786785121.png,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
5400682500005683.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
5418592814881318.png,TRUE,TRUE,['CALM'],TRUE,TRUE,2
5423120654428534.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
5423395171067749.png,FALSE,FALSE,[],FALSE,FALSE,0
5423403104400289.png,TRUE,TRUE,['CALM'],TRUE,FALSE,1
5433288010078465.png,TRUE,TRUE,"['CALM', 'SAD']",TRUE,FALSE,2
5456743727732893.png,FALSE,FALSE,[],FALSE,FALSE,0
5599572616783336.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
5604480029625928.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
5609381235802474.png,TRUE,TRUE,"['FEAR', 'HAPPY', 'SURPRISED', 'SAD']",TRUE,TRUE,2
5623553757718555.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
5632975216776409.png,TRUE,TRUE,[],FALSE,TRUE,1
5637620899645174.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
5655367831203814.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
5664203666986897.png,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
5673110049429592.png,TRUE,TRUE,"['HAPPY', 'FEAR', 'CALM', 'SAD', 'ANGRY']",TRUE,TRUE,2
5704565309617399.jpg,TRUE,TRUE,['SAD'],FALSE,TRUE,2
5732317916842138.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
5745879498819313.png,FALSE,FALSE,[],FALSE,FALSE,0
5768870969853499.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
635180221206529.png,TRUE,TRUE,"['HAPPY', 'CALM', 'SURPRISED']",TRUE,TRUE,2
649322892371404.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
669439430359750.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
694240971212929.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
735620383741654.jpg,TRUE,TRUE,"['HAPPY', 'DISGUSTED', 'CALM', 'SAD']",TRUE,TRUE,2
753245081979184.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
765227374114288.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
766470807323278.jpg,FALSE,FALSE,[],FALSE,FALSE,0
770379796932379.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
781322415838117.jpg,TRUE,TRUE,"['CALM', 'SAD']",FALSE,TRUE,2
842188156556405.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
