Child,Smile,Female,Male,PeopleNumber,Text,close_up,Indoors,Outdoors,dominantColor,LOGO,Followers at Posting,Total Interactions,Contrast,ANGRY,CALM,CONFUSED,DISGUSTED,FEAR,HAPPY,SAD,SURPRISED
1,1,1,1,2,0,0,0,1,cyan,1,1969341,622,HIGH,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,grey,1,1969341,201,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1,0,brown,0,866459,161,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,1,28411054,15417,HIGH,0,1,0,0,0,1,1,0
0,1,1,0,1,0,0,0,0,brown,1,28411054,7488,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,0,0,0,0,grey,1,1969687,262,HIGH,0,1,0,0,1,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,28411054,3351,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,28433941,7460,HIGH,0,0,0,0,1,0,0,0
1,1,0,1,1,0,0,0,0,grey,1,28433941,13293,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,2,0,0,0,0,grey,0,866391,482,HIGH,0,1,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,cyan,1,28433941,3666,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,cyan,1,157584,133,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,cyan,1,28436987,8229,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,brown,1,28436987,12348,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,red,1,1970492,134,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,1,0,0,grey,1,28441058,995750,HIGH,0,1,0,0,1,0,1,0
0,1,0,1,1,0,0,0,0,grey,1,1970492,217,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,green,0,866338,325,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,brown,1,28441058,21320,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,28441058,7760,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,0,866295,165,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,grey,1,157705,213,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,brown,1,28457224,13822,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,1970579,576,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,brown,1,157856,146,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,grey,1,1970697,407,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,0,0,0,0,brown,1,157856,213,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,grey,1,28470800,4911,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,cyan,1,28474694,4285,HIGH,0,1,0,0,0,0,1,0
1,1,1,0,2,0,1,0,1,grey,0,866221,180,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,0,0,white,1,28481533,9507,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,1,0,grey,0,866199,597,HIGH,0,0,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,brown,1,1971541,172,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,28493998,14382,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,purple,1,28493998,2405,LOW,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1971876,204,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,yellow,0,866168,451,HIGH,0,0,0,0,0,1,1,0
0,1,0,1,1,0,0,0,0,grey,1,1971876,526,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,grey,1,158280,319,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,28495527,4326,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,brown,1,158373,115,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,0,866165,290,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,white,1,28498283,353497,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,28498283,442424,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,1,0,0,0,grey,1,1972265,495,HIGH,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,blue,0,866124,82,LOW,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,cyan,1,28513266,889492,HIGH,0,0,0,0,0,1,1,0
1,1,1,0,2,0,0,1,0,grey,1,28513266,17239,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,2,0,0,0,0,cyan,1,28513266,6418,HIGH,0,1,0,0,0,0,1,0
1,1,1,1,2,0,0,0,0,cyan,0,866111,440,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,27888210,5325,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,grey,1,1972685,282,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,1,0,0,0,brown,1,158901,254,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,cyan,1,158699,191,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,1,green,1,1973452,260,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,1,28540147,8391,HIGH,0,0,0,0,0,0,1,0
1,1,0,1,1,0,0,0,0,grey,1,28540147,5538,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,1,0,0,1,0,blue,0,866032,356,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,white,1,158901,111,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,grey,1,28551387,4594,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,brown,1,1973874,204,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,blue,1,28551387,5614,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,0,865995,515,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,28551387,10968,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,28551387,11809,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,0,865974,422,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,blue,1,28582235,8683,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,28582235,6782,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,0,0,0,0,purple,1,28582235,4430,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,1,0,0,0,grey,1,159105,285,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,1974326,277,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,brown,1,28586457,8619,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,2,0,0,1,0,grey,1,28586457,637034,HIGH,0,1,0,0,1,0,0,0
1,1,1,1,2,0,0,0,0,grey,0,865912,211,HIGH,0,0,0,0,0,0,1,0
1,1,0,1,1,0,0,0,0,grey,1,28586457,6676,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,brown,1,28597464,847167,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1974528,202,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,1,0,cyan,1,1974528,157,HIGH,0,0,0,0,0,0,1,0
0,1,1,0,2,1,0,0,0,grey,0,865843,387,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,cyan,1,28597464,4908,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,brown,1,159337,147,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,0,0,0,1,cyan,1,28615716,37670,HIGH,0,1,0,0,0,0,1,0
1,1,1,1,2,0,0,1,0,cyan,1,1974837,478,HIGH,0,1,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,brown,1,1974837,178,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,cyan,1,28615716,6934,HIGH,1,0,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,grey,1,28629701,2847971,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1975167,289,HIGH,0,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,cyan,1,28629701,11550,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,brown,0,865598,306,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,brown,1,1975448,124,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,purple,1,159574,160,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,yellow,1,1976058,374,HIGH,0,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,cyan,0,865438,404,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,0,0,grey,1,1976058,190,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,blue,0,865415,131,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,0,grey,1,159825,213,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,0,0,brown,1,159825,41,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,grey,1,1976173,411,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,159925,94,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,brown,1,1976229,168,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,cyan,1,28688053,420058,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,grey,0,865359,512,HIGH,0,1,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,1976229,174,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,28698125,628364,HIGH,0,0,0,0,1,0,0,0
0,1,1,0,1,0,0,0,0,brown,1,1976376,456,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,grey,1,28698125,5285,HIGH,0,0,0,0,1,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,160111,243,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,brown,1,1976376,182,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,grey,0,865351,379,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,2,0,0,0,0,grey,1,28717636,86971,HIGH,0,0,0,0,1,1,0,0
0,0,0,0,0,1,0,0,0,purple,1,28717636,8282,LOW,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,1,1976590,181,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,0,865336,397,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,blue,1,1976706,157,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,0,0,0,0,grey,0,865332,553,HIGH,0,1,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,brown,1,160291,112,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,grey,1,1976847,164,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,1,0,0,0,grey,1,160376,45,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,cyan,0,865327,518,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,brown,1,28733419,13329,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,purple,1,28733419,3682,LOW,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,grey,1,28737934,409546,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,0,0,0,0,brown,1,1977298,262,HIGH,0,0,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,green,0,865279,422,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,blue,1,28737934,7061,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,28746459,72002,HIGH,0,0,0,0,0,0,1,0
1,1,0,1,1,0,0,0,0,brown,1,160490,400,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,1,28746459,10393,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,purple,1,28746459,2674,LOW,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,0,865246,328,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,green,1,160497,99,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,brown,1,28757829,1080331,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,2,0,0,0,0,cyan,1,160497,109,HIGH,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,green,0,865232,445,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,grey,1,28757829,7129,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1977899,521,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,28776082,20367,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,1,160510,117,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,grey,1,1977899,255,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,green,1,28776082,279939,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,red,1,1978182,203,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,1,0,brown,0,865244,473,HIGH,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,grey,1,1978762,193,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,1,brown,0,865208,778,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,cyan,0,865172,243,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,red,1,1979052,842,HIGH,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,grey,1,160527,191,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,grey,0,865122,385,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,grey,1,160544,3068,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,2,0,1,0,0,brown,1,1979436,205,HIGH,0,1,0,0,0,1,0,0
1,1,1,0,1,1,0,0,0,brown,1,160544,220,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,0,0,red,1,28793688,15141,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,brown,1,28793688,3495,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,2,0,0,0,0,cyan,0,865110,789,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,1,28792338,25643,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,2,0,0,0,0,grey,1,28792338,17432,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,red,0,865073,203,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,28792338,4897,HIGH,0,0,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,cyan,1,1980475,159,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,1,160536,306,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,green,1,28791358,13714,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1980475,235,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,green,1,28791358,537661,HIGH,0,1,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,red,0,865047,409,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,1,0,0,grey,1,28792848,5277,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,cyan,1,1980945,182,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,brown,1,160531,132,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,2,0,0,0,0,grey,0,865047,549,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,cyan,1,28792848,562316,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,blue,1,160540,163,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,grey,0,865024,351,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,2,0,0,0,0,cyan,0,865024,246,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,grey,1,28810489,696922,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,2,1,0,0,0,brown,1,160548,77,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,brown,1,160548,91,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,grey,1,1981452,164,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,brown,1,28823975,168664,HIGH,0,1,0,0,0,1,0,0
1,1,1,0,1,0,0,1,0,grey,0,864997,526,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,28823975,9182,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,2,0,0,0,0,brown,1,28842044,536301,HIGH,0,1,0,0,0,0,1,0
1,1,1,1,2,0,0,0,0,brown,1,1982429,177,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,1,green,1,28842044,9908,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,cyan,1,28842044,767928,HIGH,0,0,0,0,1,0,0,0
1,1,1,0,1,0,0,1,0,cyan,0,864931,784,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,brown,1,160567,89,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,28855599,5444,LOW,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,grey,1,28855599,9615,LOW,0,0,0,0,0,0,0,0
1,1,1,1,2,1,0,0,0,grey,1,1983042,425,HIGH,0,1,0,0,1,0,0,0
1,1,1,0,1,0,0,0,0,cyan,1,28868423,658705,HIGH,0,0,0,0,0,0,0,1
1,1,1,0,2,0,0,1,0,grey,0,864898,580,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,1,0,0,0,grey,1,160565,279,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,0,0,0,0,grey,1,28868423,3263,HIGH,0,1,0,0,1,0,0,0
1,1,0,1,1,0,0,0,1,grey,0,864876,1050,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,cyan,1,1983764,769,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,blue,1,28881738,676036,HIGH,0,0,0,0,0,1,0,0
1,1,0,1,1,0,0,0,0,grey,1,28881738,7977,HIGH,0,0,0,0,0,0,1,0
0,1,1,0,1,0,0,0,0,brown,0,864842,2058,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,0,0,0,0,cyan,1,1984542,158,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,brown,1,160581,31,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,2,1,1,1,0,brown,1,28890881,22167,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,1,cyan,0,864812,988,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,0,0,0,0,grey,1,1985254,320,HIGH,0,0,0,0,0,0,1,0
1,1,1,0,1,0,0,0,0,cyan,1,1986018,429,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,2,0,0,1,0,cyan,1,1986018,150,HIGH,0,0,0,0,0,1,1,0
1,1,1,0,1,0,0,0,0,grey,1,28907777,153442,HIGH,0,0,0,0,0,0,1,0
0,1,1,1,2,0,0,0,0,grey,1,28907777,17610,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,green,1,1986713,313,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,cyan,0,864754,566,HIGH,0,1,0,0,0,0,1,0
1,1,1,1,2,0,0,0,0,cyan,1,28914024,14005,HIGH,0,1,0,0,0,0,0,1
0,1,1,1,2,1,0,0,0,white,1,28914024,4590,LOW,0,1,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,grey,1,28931648,197270,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,brown,1,28916747,28938,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,1,28931648,13611,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,grey,1,28914024,134240,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,grey,1,1987427,456,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,brown,0,864750,791,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,cyan,1,1987427,230,HIGH,0,1,0,0,0,1,0,0
1,1,1,0,2,0,0,0,0,brown,1,28916747,5949,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,brown,1,1987955,127,HIGH,0,0,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,grey,0,864715,933,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,grey,1,1987955,170,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,0,864683,834,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,28924017,63097,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,2,0,0,0,0,brown,1,1988037,632,HIGH,0,1,0,0,1,0,0,0
0,1,1,1,2,0,0,0,0,blue,0,864651,328,HIGH,0,1,0,0,0,1,1,0
1,1,1,0,1,0,0,0,0,brown,1,28927419,19376,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,1,0,cyan,1,28927419,1137122,HIGH,0,1,0,0,0,0,0,0
1,1,1,1,2,0,0,0,0,cyan,1,28931648,343630,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,1,0,grey,0,864635,338,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,grey,1,1988181,567,LOW,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,28931648,9660,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,1,0,1,grey,0,864591,562,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,28931648,16799,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,1,blue,1,28986525,12840,LOW,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,brown,1,1988311,368,HIGH,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,green,0,864569,306,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,0,0,0,0,cyan,1,29024289,11733,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,grey,0,864546,711,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,0,0,0,0,brown,1,1988645,288,HIGH,0,1,0,0,0,0,0,0
0,1,1,0,1,0,1,0,0,cyan,1,1988645,383,HIGH,0,0,0,0,0,1,0,0
0,1,1,1,2,0,0,0,0,brown,0,864537,493,HIGH,0,0,0,0,0,0,0,1
1,1,1,1,2,0,0,0,0,grey,1,29036859,597351,HIGH,0,1,0,0,0,0,1,1
1,1,1,0,1,0,0,0,0,grey,0,864520,378,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,grey,1,1988785,203,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,0,cyan,0,864507,486,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,purple,1,29052220,13316,HIGH,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,cyan,1,1988908,178,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,green,1,29061210,9887,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,brown,1,29065656,812026,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,grey,1,29061210,7724,LOW,0,0,0,0,0,0,0,0
1,1,1,0,2,0,1,0,0,grey,1,29065656,5670,HIGH,0,1,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,1,1989178,247,HIGH,0,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,grey,1,1989178,221,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,29081886,8604,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,2,0,1,0,1,grey,1,1989230,157,HIGH,0,1,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,cyan,1,1989230,233,HIGH,0,1,0,0,1,1,0,0
0,0,0,0,0,1,0,0,0,grey,1,29087788,13910,LOW,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,grey,1,1989312,191,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,29087788,300158,HIGH,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,0,0,grey,1,1989436,263,HIGH,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,grey,1,29092079,8918,HIGH,0,0,0,0,0,0,0,0
0,1,1,1,2,0,0,0,0,purple,1,29102665,14959,HIGH,0,1,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,brown,1,29102665,3174,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,2,0,0,0,1,grey,1,29102665,3610,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,1989544,367,HIGH,0,0,0,0,0,0,1,0
0,1,1,0,1,0,1,0,1,cyan,1,29106183,6198,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,grey,1,29106183,3141,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,2,0,0,0,0,grey,1,1989663,458,HIGH,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,brown,1,29106183,5374,HIGH,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,brown,1,1989663,209,HIGH,0,0,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,grey,1,29108844,2682,HIGH,0,1,0,0,0,0,0,0
1,1,1,0,2,0,0,0,1,brown,1,29115347,6177,HIGH,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,1,0,grey,1,1989808,277,HIGH,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,grey,1,29115347,2895,LOW,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,grey,1,29118480,7784,LOW,0,0,0,0,0,0,0,0
1,1,0,1,2,0,0,0,0,grey,1,1989964,183,HIGH,0,0,0,0,0,0,0,0
